,,,Name,FeH,Teff,logg,RAdeg,DEdeg,dist_x,SOURCE_ID,RA,ra_error_x,DEC,dec_error_x,parallax_x,parallax_error_x,phot_g_mean_mag_x,phot_rp_mean_mag_x,phot_bp_mean_mag_x,bp_rp_x,mh_gspphot_x,mh_gspphot_lower_x,mh_gspphot_upper_x,Column0,dist_y,ra_y,ra_error_y,dec_y,dec_error_y,parallax,parallax_error_y,Gmag,RPmag,BPmag,BP-RP,mh_gspphot_y,mh_gspphot_lower_y,mh_gspphot_upper_y,MatchID,MatchRA,MatchDEC,dstArcSec,survey,fov_radius,IAUName,band,nuv_exptime,fuv_exptime,fuv_mag,fuv_magerr,nuv_mag,nuv_magerr,fuv_flux,fuv_fluxerr,nuv_flux,nuv_fluxerr,e_bv,ra_cent,dec_cent,xCenter,yCenter,SSAPFitsFile,nuv_flux_auto,nuv_flux_aper_7,nuv_artifact,fuv_flux_auto,fuv_flux_aper_7,fuv_artifact,redG,redBP,redRP,bpDered,rpDered,gDered,NUVDered,bp_rp_dered,colorColorY
108,51,32,HE 0130-2303,-3.02,6548, 4.28,23.325833333333332,-22.810222222222222,0.00018957170980954998,5042055695836631168,23.32603890679161,0.014766511,-22.810258773218553,0.011528601,0.6143033054925531,0.020985007,14.636457,14.26489,14.852677,0.5877876,-2.1699,-2.3894,-1.924,32,0.00018957170980955,23.3260389067916,0.014766511,-22.8102587732186,0.011528601,0.614303305492553,0.020985007,14.636457,14.26489,14.852677,0.5877876,-2.1699,-2.3894,-1.924,6380661877022654560,23.3258580283028,-22.8101882447007,0.651729929699208,AIS,0.5585321,GALEX J013318.2-224836,1,204.05,204.05,-999,-999,17.23683,0.0240267,-999,-999,462.6652,10.23602,0.01061531,23.52535,-22.28292,1932.779,1918.965,,13.71726,13.76007,0,-99,-99,0,0.028974149262342923,0.03598752634039475,0.01972052663548285,14.816689473659606,14.245169473364516,14.607482850737657,17.1599751556,0.5715200002950898,-1.191361846318082
109,53,33,HE 0132-2439,-3.79,5249, 2.63,23.745416666666664,-24.405166666666666,0.00015679923807909341,5038842338744610816,23.74524987762649,0.016627919,-24.40518914202376,0.013353513,0.18725701523689223,0.023104861,14.598391,14.050047,14.958824,0.90877724,,,,33,0.000156799238079093,23.7452498776265,0.016627919,-24.4051891420238,0.013353513,0.187257015236892,0.023104861,14.598391,14.050047,14.958824,0.90877724,NaN,NaN,NaN,6380661904939946476,23.7450864796912,-24.40487525527,1.25053092517641,AIS,0.4906099,GALEX J013458.8-242417,1,184,0,-999,-999,18.7709,0.05223631,-999,-999,112.626,5.417281,0.01285888,23.94352,-24.86112,1920.551,1929.718,,3.339175,3.388158,1,-99,-99,-999,0.033110506918674516,0.04222326041355599,0.02358741142180952,14.916600739586444,14.02645958857819,14.565280493081325,18.6778017088,0.8901411510082546,-1.706506772753654
110,87,38,HE 0142+0147,-2.67,6244, 3.79,26.19958333333333,2.0383055555555556,0.00011381257153139559,2512174651158455552,26.199597646285167,0.031889454,2.038191833408186,0.025219278,0.5549393405419153,0.036433414,15.423029,15.024081,15.6592865,0.63520527,-2.5107,-2.6927,-2.3332,38,0.000113812571531396,26.1995976462852,0.031889454,2.03819183340819,0.025219278,0.554939340541915,0.036433414,15.423029,15.024081,15.6592865,0.63520527,-2.5107,-2.6927,-2.3332,6380274895100578747,26.1994884189843,2.03850100255237,1.18034480571236,AIS,0.5934054,GALEX J014447.8+020218,1,342.05,342.05,-999,-999,18.10807,0.03190064,-999,-999,207.3827,6.091753,0.02135204,26.79315,2.0507,1877.072,1908.644,,6.148554,6.253642,33,-99,-99,32,0.05786891777414024,0.07211867884842399,0.03960528209259735,15.587167821151576,14.984475717907403,15.36516008222586,17.9534812304,0.6026921032441734,-1.3870464406871257
111,88,39,HE 0143-0441,-2.32,6276, 3.84,26.40791666666666,-4.445388888888889,0.0001012593576263734,2480287302124327296,26.40802202490399,0.03966737,-4.445409546326884,0.037790176,0.32768728332318925,0.051691182,16.244343,15.816757,16.507055,0.6902981,-0.878,-0.9056,-0.8533,39,0.000101259357626373,26.408022024904,0.03966737,-4.44540954632688,0.037790176,0.327687283323189,0.051691182,16.244343,15.816757,16.507055,0.6902981,-0.878,-0.9056,-0.8533,6380380384866076838,26.407875607773,-4.44524991905736,0.778716311912889,AIS,0.08882286,GALEX J014537.8-042642,1,103,96,-999,-999,19.07229,0.08397881,-999,-999,85.32658,6.598181,0.02286358,26.46886,-4.51001,1911.414,1928.331,,2.529792,2.555003,0,-99,-99,0,0.06135980344667735,0.0768101669619867,0.04232275605199769,16.430244833038014,15.774434243948003,16.182983196553323,18.9067576808,0.6558105890900112,-1.6003541482850752
112,89,40,HE 0146-1548,-3.46,4636, 0.99,27.144583333333333,-15.556777777777778,8.831558166628286e-05,5142929531133360768,27.144670563563796,0.026944911,-15.556816440815771,0.02050853,0.030030240638177247,0.034797467,15.412099,14.758708,15.892648,1.1339397,-1.4295,-1.4336,-1.4236,40,8.83155816662829E-05,27.1446705635638,0.026944911,-15.5568164408158,0.02050853,0.0300302406381772,0.034797467,15.412099,14.758708,15.892648,1.1339397,-1.4295,-1.4336,-1.4236,6380485988448210304,27.1445787771605,-15.5567099246466,0.49836884290725,AIS,0.3343283,GALEX J014834.7-153324,1,192,192,-999,-999,21.69224,0.3185156,-999,-999,7.640182,2.240808,0.01696287,26.82829,-15.69453,1953.107,1935.007,,0.2265188,0.2620099,0,-99,-99,0,0.04192605578632969,0.05451328289462483,0.030794774984116164,15.838134717105374,14.727913225015884,15.37017294421367,21.569428821200002,1.1102214920894902,-1.0591098773816832
113,90,41,HE 0148-2611,-3.05,6605, 4.23,27.748333333333335,-25.950888888888887,0.0002917775814839201,5025791376240891392,27.74856662347199,0.012487076,-25.95109515729945,0.011950092,0.8164430805902216,0.018155003,14.3372135,13.970878,14.549191,0.5783138,-4.0198,-4.1232,-3.6352,41,0.00029177758148392,27.748566623472,0.012487076,-25.9510951572994,0.011950092,0.816443080590222,0.018155003,14.3372135,13.970878,14.549191,0.5783138,-4.0198,-4.1232,-3.6352,6380661921048169389,27.7485687642035,-25.9509222224097,0.622604167084861,AIS,0.3564705,GALEX J015059.6-255703,3,302,302,21.22724,0.1920878,16.90954,0.01566712,11.72479,2.073839,625.439,9.022861,0.01362414,28.13018,-25.85481,1912.387,1915.583,,18.54323,18.62641,0,0.1089189,0.1061786,0,0.037266694270459776,0.04624428739378695,0.025320078261098517,14.502946712606214,13.945557921738903,14.29994680572954,16.8109012264,0.5573887908673107,-1.149339414237522
114,91,42,HE 0206-1916,-2.52,5073, 2.23,32.33166666666666,-19.032083333333333,0.0001293488785884284,5137368888514963072,32.33180123978333,0.01117686,-19.032123662310003,0.011844393,0.14569907975868204,0.01784045,13.746119,13.082533,14.264871,1.1823378,,,,42,0.000129348878588428,32.3318012397833,0.01117686,-19.03212366231,0.011844393,0.145699079758682,0.01784045,13.746119,13.082533,14.264871,1.1823378,NaN,NaN,NaN,6380661829778015311,32.3317758973105,-19.0321656015534,0.173878322543523,AIS,0.2986758,GALEX J020919.6-190155,1,215,215,-999,-999,19.65934,0.07332886,-999,-999,49.6894,3.355126,0.02083428,32.39125,-18.73884,1911.83,1873.315,,1.473208,1.497379,0,-99,-99,0,0.051062125090608174,0.06667378646578533,0.037735560140751016,14.198197213534215,13.044797439859249,13.695056874909392,19.5084998128,1.1533997736749662,-1.73471771608728
115,92,43,HE 0207-1423,-2.95,5023, 2.07,32.50291666666666,-14.153083333333333,8.6939252837701e-05,5148615002680748160,32.50301077359603,0.022447923,-14.1530923431392,0.018200241,0.25580299316536137,0.026089001,14.858636,14.282327,15.259857,0.9775305,-0.8806,-0.8814,-0.8801,43,8.6939252837701E-05,32.503010773596,0.022447923,-14.1530923431392,0.018200241,0.255802993165361,0.026089001,14.858636,14.282327,15.259857,0.9775305,-0.8806,-0.8814,-0.8801,6380521145976752158,32.5028486710473,-14.1529922324631,0.670879678458788,AIS,0.08270735,GALEX J021000.6-140910,1,111,111,-999,-999,19.04079,0.07892291,-999,-999,87.83797,6.383452,0.02402666,32.58718,-14.14058,1934.891,1910.294,,2.60425,2.656282,0,-99,-99,0,0.06118121495870681,0.07843373244550762,0.0439515819921732,15.181423267554493,14.238375418007827,14.797454785041294,18.866836981600002,0.9430478495466659,-2.1216100404533265
116,93,44,HE 0218-2738,-3.57,6593, 4.29,35.26625,-27.41125,5.903234249920097e-05,5116788058066970112,35.26631494829745,0.012814849,-27.411273179200062,0.018260948,0.5321933577129225,0.02638345,14.767516,14.381766,14.990751,0.60898495,-3.1936,-3.4992,-3.0139,44,5.9032342499201E-05,35.2663149482974,0.012814849,-27.4112731792001,0.018260948,0.532193357712923,0.02638345,14.767516,14.381766,14.990751,0.60898495,-3.1936,-3.4992,-3.0139,6385200695383954150,35.266591785979,-27.4111897311396,0.934333373941578,AIS,0.3889056,GALEX J022103.9-272440,3,224,224,22.09195,0.3511676,17.50267,0.02583723,5.287169,1.709652,362.1862,8.616839,0.01319398,35.04297,-27.74579,1912.863,1887.951,,10.73822,10.95475,0,0.04911581,0.02343105,0,0.035887594045374685,0.04464637516072541,0.02449322673106802,14.946104624839274,14.357272773268933,14.731628405954625,17.4071455848,0.5888318515703403,-1.1877774504072143
117,95,45,HE 0228-4047,-3.75,6515, 4.35,37.64041666666666,-40.56522222222222,0.0001162050450391824,4951321007015688192,37.64036450801552,0.015671805,-40.565114716468635,0.018180553,0.39852427471142826,0.024292145,14.995048,14.613784,15.215945,0.6021614,-2.0731,-2.3441,-1.7303,46,0.000116205045039182,37.6403645080155,0.015671805,-40.5651147164686,0.018180553,0.398524274711428,0.024292145,14.995048,14.613784,15.215945,0.6021614,-2.0731,-2.3441,-1.7303,3081027431603124249,37.6403133043396,-40.5651668323665,0.234113555864675,GII,0.5053669,GALEX J023033.6-403354,3,6641.2,6228.2,22.26234,0.102433,17.61967,0.005144652,4.519262,0.4262628,325.1875,1.540494,0.02132766,37.25692,-40.9788,1906.301,1912.735,,9.641272,9.449311,0,0.04198224,0.03253037,256,0.058150971779170134,0.07227350838507379,0.03960785683187372,15.143671491614926,14.574176143168128,14.93689702822083,17.4652577416,0.5694953484467984,-1.2315100233041916
118,126,49,HE 0231-6025,-3.10,6437, 4.36,38.1275,-60.20311111111111,5.586783779066006e-05,4725830447971369856,38.127500261348224,0.0134704085,-60.203168364068006,0.014566624,0.8338945506967806,0.015166404,14.205813,13.831191,14.42244,0.5912485,-3.922,-4.1236,-2.8605,49,5.58678377906601E-05,38.1275002613482,0.0134704085,-60.203168364068,0.014566624,0.833894550696781,0.015166404,14.205813,13.831191,14.42244,0.5912485,-3.922,-4.1236,-2.8605,6384602515961283626,38.1270883501232,-60.2031833000843,0.738840784562169,AIS,0.3065831,GALEX J023230.5-601211,3,92,92,21.37262,0.3729024,16.91141,0.02934807,10.25545,3.521438,624.3592,16.87268,0.02992964,37.74361,-59.96357,2199.9,2085.76,,18.51122,18.91643,0,0.09526924,0.06972278,0,0.08186825511546506,0.10161492466283051,0.055612475297064486,14.320825075337169,13.775578524702937,14.123944744884534,16.6947194064,0.5452465506342321,-1.055196172722507
119,129,52,HE 0242-0732,-3.30,6572, 4.29,41.252916666666664,-7.328361111111111,0.00019284041839138683,5177664890160789504,41.25293764160523,0.029705094,-7.328555093140509,0.03002689,0.6543032783175327,0.035817813,15.655465,15.223354,15.921046,0.6976919,-3.4158,-3.5033,-3.3135,52,0.000192840418391387,41.2529376416052,0.029705094,-7.32855509314051,0.03002689,0.654303278317533,0.035817813,15.655465,15.223354,15.921046,0.6976919,-3.4158,-3.5033,-3.3135,6380872942453001806,41.2527319027781,-7.328245978088,1.33341915782687,AIS,0.4000096,GALEX J024500.6-071941,1,112,112,-999,-999,18.45472,0.058178,-999,-999,150.6994,8.073101,0.02693508,41.37402,-7.70976,1911.809,1921.206,,4.467987,4.594785,0,-99,-99,0,0.07223082911259773,0.09045568952988114,0.049849307606852515,15.83059031047012,15.173504692393148,15.583234170887401,18.259710020799996,0.6570856180769713,-1.6668114967003165
120,132,53,HE 0253-1331,-3.01,6474, 4.34,44.02791666666667,-13.324166666666667,0.0001325827429592749,5159232539793658112,44.027823952716055,0.033259716,-13.324261084732484,0.034985743,0.4544864506970501,0.045025337,15.357815,14.959679,15.58647,0.626791,-3.3598,-3.8098,-2.9769,53,0.000132582742959275,44.0278239527161,0.033259716,-13.3242610847325,0.034985743,0.45448645069705,0.045025337,15.357815,14.959679,15.58647,0.626791,-3.3598,-3.8098,-2.9769,6380873014393705084,44.0277213620653,-13.3245211137252,1.0027205690822,AIS,0.6019223,GALEX J025606.6-131928,1,189,189,-999,-999,18.015,0.06191954,-999,-999,225.9442,12.88247,0.03645014,44.04275,-13.92627,1921.896,1857.726,,6.698872,6.773692,33,-99,-99,32,0.09915450551133291,0.12339220564513988,0.0676487579824147,15.463077794354861,14.892030242017585,15.258660494488668,17.7511009864,0.5710475523372764,-1.3185231037922964
121,146,59,HE 0314-1739,-2.86,6570, 4.25,49.25749999999999,-17.481916666666667,0.00011493389783218649,5106062665735746432,49.25741673263044,0.022873214,-17.481997833276385,0.02950438,0.3398308148790335,0.039896,15.874455,15.475175,16.114323,0.63914776,-1.9987,-2.1703,-1.8008,59,0.000114933897832186,49.2574167326304,0.022873214,-17.4819978332764,0.02950438,0.339830814879033,0.039896,15.874455,15.475175,16.114323,0.63914776,-1.9987,-2.1703,-1.8008,2922029254133687018,49.2574634074653,-17.4820535964025,0.256876233559914,MIS,0.3274733,GALEX J031701.7-172855,3,2246.05,2246.05,23.26551,0.2562492,18.61727,0.01464083,1.793896,0.4232821,129.7449,1.749147,0.04172319,49.46672,-17.74179,1909.559,1915.039,,3.846722,3.890013,0,0.01666461,0.02097039,0,0.11332930192731379,0.14113873991664888,0.07740721324346117,15.97318426008335,15.397767786756539,15.761125698072686,18.3151941044,0.5754164733268112,-1.2994679722242726
122,148,60,HE 0336+0113,-2.60,5819, 3.59,54.72041666666666,1.3855,0.0004772817485495476,3270745624585276160,54.72087925635903,0.03052436,1.3853559121546748,0.02596872,1.2145509048123149,0.03353863,14.764308,14.197896,15.15997,0.9620743,-0.5561,-0.587,-0.5314,60,0.000477281748549548,54.720879256359,0.03052436,1.38535591215467,0.02596872,1.21455090481231,0.03353863,14.764308,14.197896,15.15997,0.9620743,-0.5561,-0.587,-0.5314,3781126067424597655,54.7205877245918,1.38548521617217,1.14783343889151,MIS,0.2676599,GALEX J033852.9+012307,1,1704,1704,-999,-999,18.55255,0.01592001,-999,-999,137.7149,2.018805,0.1103317,54.69307,1.11924,1909.98,1933.322,,4.083018,4.166234,0,-99,-99,0,0.2851094878701374,0.36352334537703274,0.20239349226634976,14.796446654622967,13.99550250773365,14.479198512129862,17.753748492,0.8009441468893161,-2.216696462780555
123,150,61,HE 0355-3728,-3.41,6418, 4.39,59.34583333333333,-37.33972222222222,0.00034019576202648326,4857348634407724160,59.346015594338795,0.019594382,-37.3394169511542,0.02439882,0.3281138758990853,0.027431497,15.768085,15.388848,15.989293,0.6004448,-3.8486,-4.0668,-3.441,63,0.000340195762026483,59.3460155943388,0.019594382,-37.3394169511542,0.02439882,0.328113875899085,0.027431497,15.768085,15.388848,15.989293,0.6004448,-3.8486,-4.0668,-3.441,6385622829463765398,59.3457575314721,-37.339371502309,0.756533060249785,AIS,0.5915826,GALEX J035722.9-372021,1,222,222,-999,-999,18.34978,0.04206689,-999,-999,165.9917,6.429791,0.006241786,59.77906,-36.85923,1888.854,1927.184,,4.921378,4.948109,33,-99,-99,32,0.016987057988770385,0.0211254026821437,0.011589441548902676,15.968167597317857,15.377258558451096,15.75109794201123,18.30458946936,0.5909090388667604,-1.304404283273942
124,187,69,HE 0441-0652,-2.77,4811, 1.52,70.87458333333332,-6.781527777777778,5.6008415963577476e-05,3187834888708843008,70.87453679802893,0.014058806,-6.781552903251165,0.010228251,0.10506314742346198,0.018695693,13.975046,13.267485,14.527239,1.2597542,-0.1669,-0.1713,-0.1627,69,5.60084159635775E-05,70.8745367980289,0.014058806,-6.78155290325116,0.010228251,0.105063147423462,0.018695693,13.975046,13.267485,14.527239,1.2597542,-0.1669,-0.1713,-0.1627,3957927537372305529,70.8745704811927,-6.78153393742352,0.138421664829171,MIS,0.5866601,GALEX J044329.9-064653,1,1517.05,0,-999,-999,19.7975,0.08722614,-999,-999,43.75219,3.51412,0.14172,70.98908,-7.35708,1920.808,1902.087,,1.29718,1.034628,9,-99,-99,-999,0.3478545138234342,0.45443718987558834,0.25667550737275924,14.072801810124412,13.010809492627242,13.627191486176567,18.7714472,1.06199231749717,-2.1065488637316045
125,200,77,HE 0945-1435,-3.77,6344, 4.43,146.96124999999998,-14.818583333333333,0.00018989145569285552,5687210361230578176,146.96106091324523,0.025062112,-14.818581962835207,0.019859053,0.7985329562568829,0.029669465,15.0733795,14.658064,15.322645,0.6645813,-3.1839,-3.4453,-2.7246,79,0.000189891455692856,146.961060913245,0.025062112,-14.8185819628352,0.019859053,0.798532956256883,0.029669465,15.0733795,14.658064,15.322645,0.6645813,-3.1839,-3.4453,-2.7246,6382104454531907652,146.961353886202,-14.818618541753,1.02809198486981,AIS,0.5673611,GALEX J094750.7-144907,1,96,96,-999,-999,17.84419,0.04724806,-999,-999,264.4378,11.50476,0.06245628,147.11279,-14.27052,1853.206,1901.989,,7.840141,7.71976,256,-99,-99,0,0.1693644364425221,0.21114884932034,0.11580559790347765,15.11149615067966,14.542258402096522,14.904015063557477,17.3920065328,0.5692377485831379,-1.3814183329903962
126,238,83,HE 1012-1540,-3.47,5745, 3.45,153.72291666666663,-15.931444444444445,0.0005767639373477412,3751852536639575808,153.72234162853272,0.015749488,-15.931311607029654,0.014478383,2.545592418792035,0.018656608,13.851529,13.326099,14.197296,0.87119675,-2.2511,-2.3834,-2.1497,83,0.000576763937347741,153.722341628533,0.015749488,-15.9313116070297,0.014478383,2.54559241879203,0.018656608,13.851529,13.326099,14.197296,0.87119675,-2.2511,-2.3834,-2.1497,6382139650715157831,153.722778974154,-15.931482802783,1.6346073242742,AIS,0.3965144,GALEX J101453.4-155553,1,96,96,-999,-999,17.60467,0.04027224,-999,-999,329.7106,12.22669,0.07025122,153.32616,-15.82335,1866.649,1930.174,,9.775373,10.00429,17,-99,-99,0,0.18359428734214378,0.23275661160053082,0.12924126187439228,13.96453938839947,13.196857738125606,13.667934712657855,17.0960511672,0.7676816502738628,-1.7454085595801088
127,244,85,HE 1031-0020,-2.79,5043, 2.13,158.60083333333333,-0.6023333333333333,5.896022410537622e-05,3806752354805057408,158.60087425998412,0.019072607,-0.6023855025961434,0.018732024,0.202120075679764,0.021874782,14.068138,13.427928,14.553544,1.1256161,-0.5988,-0.6031,-0.5955,85,5.89602241053762E-05,158.600874259984,0.019072607,-0.602385502596143,0.018732024,0.202120075679764,0.021874782,14.068138,13.427928,14.553544,1.1256161,-0.5988,-0.6031,-0.5955,2412453993169027178,158.6011299037,-0.602224596126875,1.08739893389959,MIS,0.5826619,GALEX J103424.2-003608,1,1690.1,1690.1,-999,-999,19.08065,0.02221574,-999,-999,84.67223,1.732096,0.06892827,158.57099,-0.02034,1893.645,1890.926,,2.510391,2.57147,1,-99,-99,256,0.17180305529140824,0.22260565360826148,0.12538305763752616,14.330938346391738,13.302544942362474,13.896334944708592,18.5816093252,1.0283934040292646,-2.1710858009902205
128,246,86,HE 1055+0104,-2.87,6287, 4.43,164.51833333333332,0.81,0.00020374046902202225,3804951389118344704,164.51844415560055,0.01870704,0.8098211984970035,0.016986232,1.1445133816975765,0.021714259,14.100886,13.696297,14.34456,0.648263,-2.4659,-2.4887,-2.4338,88,0.000203740469022022,164.518444155601,0.01870704,0.809821198497004,0.016986232,1.14451338169758,0.021714259,14.100886,13.696297,14.34456,0.648263,-2.4659,-2.4887,-2.4338,2412876205636195975,164.518462032085,0.810131325392334,1.11830971592586,MIS,0.4593402,GALEX J105804.4+004836,3,1604.3,1604.3,21.75336,0.1696602,16.90393,0.007193276,7.222036,1.128262,628.678,4.164138,0.03714518,164.9757,0.76576,1899.893,1899.135,,18.63926,18.27282,1,0.06708999,0.06820329,0,0.10066037757924318,0.12548414232565952,0.06888538989917216,14.21907585767434,13.627411610100827,14.000225622420755,16.6349988968,0.5916642475735134,-1.3117047124278374
129,278,90,HE 1116-0054,-3.49,6454, 4.37,169.69916666666666,-1.1887222222222222,0.00024827947901626574,3791664989392373504,169.69931294188223,0.04246479,-1.1889308905557663,0.03252562,0.4220841388396453,0.043861676,15.937415,15.539095,16.175888,0.63679314,-2.712,-3.1383,-2.464,91,0.000248279479016266,169.699312941882,0.04246479,-1.18893089055577,0.03252562,0.422084138839645,0.043861676,15.937415,15.539095,16.175888,0.63679314,-2.712,-3.1383,-2.464,2930684609868863766,169.699431190113,-1.18885414564003,0.507413668398369,MIS,0.1639905,GALEX J111847.8-011119,3,1696.2,1696.2,23.57923,0.1703577,18.71164,0.01309763,1.343729,0.2107869,118.944,1.434516,0.04189424,169.58618,-1.30749,1808.733,1954.589,,3.526492,3.631971,0,0.01248273,-0.006525264,256,0.11384562866672927,0.1417529351337086,0.07773145697710128,16.03413506486629,15.461363543022898,15.82356937133327,18.4083257024,0.5727715218433929,-1.2521041895820542
130,311,97,HE 1142-1422,-2.84,6238, 2.80,176.2466666666666,-14.64711111111111,9.85994844534807e-05,3572694538597881600,176.24677587695345,0.015332645,-14.647123359661837,0.011041443,0.13363390689673565,0.018033432,14.173096,13.75764,14.422333,0.6646929,-0.9017,-1.0356,-0.7576,97,9.85994844534807E-05,176.246775876953,0.015332645,-14.6471233596618,0.011041443,0.133633906896736,0.018033432,14.173096,13.75764,14.422333,0.6646929,-0.9017,-1.0356,-0.7576,6382209996910758680,176.246839898873,-14.6470524178268,0.339040319325799,AIS,0.3272486,GALEX J114459.2-143849,1,96,96,-999,-999,17.79032,0.0472247,-999,-999,277.8882,12.08397,0.0439353,175.99897,-14.86985,1883,1917.04,,8.238926,8.454895,0,-99,-99,256,0.11882022171657233,0.14827346684594703,0.08143789504647826,14.274059533154054,13.676202104953521,14.054275778283428,17.472228428,0.5978574282005322,-0.5869408553034576
131,312,98,HE 1150-0428,-3.47,5208, 2.54,178.27749999999997,-4.750944444444444,7.377714621307581e-05,3599270524915072000,178.27753565164966,0.023053749,-4.751015086942033,0.014918406,0.12062842625141827,0.026366442,14.7206135,14.1151,15.154768,1.0396681,-0.2479,-0.2503,-0.245,98,7.37771462130758E-05,178.27753565165,0.023053749,-4.75101508694203,0.014918406,0.120628426251418,0.026366442,14.7206135,14.1151,15.154768,1.0396681,-0.2479,-0.2503,-0.245,6382596980980319735,178.27759526676,-4.75108541138607,0.331417255160636,AIS,0.4285704,GALEX J115306.6-044503,1,182.1,108,-999,-999,19.26245,0.06463385,-999,-999,71.61772,4.262365,0.02995566,177.9064,-4.53478,1946.287,1921.288,,2.123347,2.144333,0,-99,-99,0,0.07546928354275623,0.09724243255850044,0.05465066771703125,15.0575255674415,14.06044933228297,14.645144216457245,19.0455710216,0.9970762351585307,-2.1560380069304497
132,313,99,HE 1201-1512,-3.86,5725, 4.67,180.90416666666667,-15.4925,0.00039344014345280015,3568795670365205888,180.90430913051873,0.01452409,-15.492873897821116,0.012856656,2.2341496506506715,0.017321419,13.63744,13.171902,13.928612,0.75671005,-3.5782,-3.724,-3.4978,101,0.0003934401434528,180.904309130519,0.01452409,-15.4928738978211,0.012856656,2.23414965065067,0.017321419,13.63744,13.171902,13.928612,0.75671005,-3.5782,-3.724,-3.4978,6382210036639203879,180.90470853125,-15.4924274184306,2.12211655784846,AIS,0.4579442,GALEX J120337.1-152932,1,106,106,-999,-999,16.77967,0.02556764,-999,-999,704.908,16.59561,0.05045588,180.57294,-15.16481,1910.74,1938.097,,20.89935,21.0885,0,-99,-99,0,0.1342982612462031,0.168811931729419,0.09321023442932276,13.75980006827058,13.078691765570676,13.503141738753797,16.4143694288,0.6811083026999043,-1.6502745387493771
133,346,103,HE 1204-0744,-2.71,6500, 4.30,181.69249999999997,-8.01225,0.00016122594883842014,3594472015653451264,181.69252414453183,0.025061006,-8.0124127086072,0.019540764,0.5101585029569022,0.029375529,14.988426,14.604476,15.211653,0.6071768,-2.4787,-2.4951,-2.3752,103,0.00016122594883842,181.692524144532,0.025061006,-8.0124127086072,0.019540764,0.510158502956902,0.029375529,14.988426,14.604476,15.211653,0.6071768,-2.4787,-2.4951,-2.3752,6382597049699796203,181.692631947641,-8.01210076145809,1.18694543874349,AIS,0.4779859,GALEX J120646.2-080043,1,104,103,-999,-999,17.71327,0.04078635,-999,-999,298.3268,11.20411,0.02907863,182.13878,-7.82989,1899.556,1914.614,,8.844895,9.019816,0,-99,-99,0,0.0793006284672719,0.09856193849028502,0.053999491314848436,15.113091061509715,14.550476508685152,14.90912537153273,17.502740718800002,0.562614552824563,-1.1426798745596578
134,350,105,HE 1207-3108,-2.70,5294, 2.85,182.475,-31.419611111111113,0.00017433473935482988,3472600458906843392,182.47483490078028,0.01311941,-31.419703483653944,0.011297352,0.8595386494662521,0.017452057,12.034737,11.492955,12.39378,0.90082455,-2.499,-2.4998,-2.4968,105,0.00017433473935483,182.47483490078,0.01311941,-31.4197034836539,0.011297352,0.859538649466252,0.017452057,12.034737,11.492955,12.39378,0.90082455,-2.499,-2.4998,-2.4968,6386854326510289501,182.474971188035,-31.4198141567199,0.577966014934318,AIS,0.5736669,GALEX J120953.9-312511,1,80,80,-999,-999,16.05133,0.02263646,-999,-999,1378.691,28.73728,0.0627769,183.04472,-31.1166,1926.467,1900.981,,40.8759,40.0702,257,-99,-99,0,0.1629946867541509,0.20722544707400872,0.11532987257673508,12.18655455292599,11.377625127423265,11.871742313245848,15.596825244,0.8089294255027255,-1.695953021767716
135,355,109,HE 1300+0157,-3.75,5529, 3.25,195.73416666666665,1.6978055555555556,0.00014666396848741673,3691867477195410944,195.73431921484527,0.016457735,1.6977943072327224,0.012965058,0.5040824353114652,0.01946415,13.940539,13.430057,14.267695,0.83763885,-1.2025,-1.3358,-1.1614,109,0.000146663968487417,195.734319214845,0.016457735,1.69779430723272,0.012965058,0.504082435311465,0.01946415,13.940539,13.430057,14.267695,0.83763885,-1.2025,-1.3358,-1.1614,3060901970766213065,195.734494394683,1.69768717862541,0.738987827969992,GII,0.2412998,GALEX J130256.2+014151,1,5069.5,3700.4,-999,-999,17.54926,0.005800558,-999,-999,346.972,1.853251,0.02256373,195.81121,1.4689,1933.611,1921.183,,10.28714,10.14733,0,-99,-99,0,0.0589416740379782,0.07468454930623054,0.041523986386160776,14.19301045069377,13.38853301361384,13.881597325962021,17.3858985948,0.8044774370799299,-1.7837437462195433
136,365,112,HE 1320+0038,-2.68,6566, 3.99,200.64749999999998,0.3757222222222222,0.0003124817528968033,3687162387766844416,200.6472026652886,0.014575658,0.37579557463369323,0.011403323,0.7209947191468931,0.016499553,13.615577,13.2675495,13.817353,0.54980373,-2.172,-2.3881,-1.9464,112,0.000312481752896803,200.647202665289,0.014575658,0.375795574633693,0.011403323,0.720994719146893,0.016499553,13.615577,13.2675495,13.817353,0.54980373,-2.172,-2.3881,-1.9464,2949437880190108912,200.647233485053,0.375782616759703,0.120356540205787,MIS,0.5163346,GALEX J132235.3+002232,1,3375.8,0,-999,-999,16.28116,0.003775696,-999,-999,1115.674,3.878862,0.02120206,200.83665,0.85612,1934.347,1901.476,,33.07788,32.44133,1,-99,-99,-999,0.05835924280694283,0.07221967790913639,0.039448213717015596,13.745133322090865,13.228101286282984,13.557217757193056,16.1276570856,0.5170320358078815,-0.8486281471512305
